前項(購買A),後項(購買B),antecedent support,consequent support,支持度,信賴度,提升度,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"電視節目, 電影節目","電話服務, 音樂節目",0.27705061082024435,0.3136998254799302,0.21509598603839442,0.7763779527559055,2.4749071873665303,1.0,0.1281852577749757,3.0690183860580587,0.8243238776791803,0.5725900116144018,0.6741629165394376,0.7310262503696079
"電影節目, 音樂節目","電話服務, 電視節目",0.34336823734729494,0.34205933682373474,0.21509598603839442,0.6264294790343075,1.8313474055441743,1.0,0.09764367448504396,1.7612221153731995,0.6913371924551698,0.4573283858998145,0.4322124442616928,0.6276280048232762
"電視節目, 音樂節目","電話服務, 電影節目",0.24738219895287958,0.34642233856893545,0.21509598603839442,0.8694885361552028,2.509908973385044,1.0,0.1293972661568122,5.007818027451536,0.7993156362994972,0.5679723502304147,0.8003122328890019,0.7451976685813797
音樂節目,"電話服務, 電視節目, 電影節目",0.3568935427574171,0.24738219895287958,0.21509598603839442,0.6026894865525673,2.436268612307732,1.0,0.12680687663898105,1.8942811115585985,0.9167008402574993,0.5526905829596414,0.4720952482194111,0.736089011353885
"無限資料下載, 電話服務, 網路服務, 電視節目",電影節目,0.29930191972076786,0.39048865619546247,0.21422338568935428,0.7157434402332362,1.8329429776699189,1.0,0.09734938126086945,2.1442296505123735,0.6485379419843611,0.4504587155963303,0.5336320436754313,0.6321733960942717
"電話服務, 網路服務, 電視節目, 電影節目",無限資料下載,0.24738219895287958,0.662303664921466,0.21422338568935428,0.8659611992945326,1.3074987277885828,1.0,0.050381248686530905,2.519392394599063,0.3124838395466219,0.308030112923463,0.603078900236523,0.5947065548514824
"電話服務, 無限資料下載, 電視節目, 電影節目",網路服務,0.21422338568935428,0.7670157068062827,0.21422338568935428,1.0,1.3037542662116042,1.0,0.04991068410039928,inf,0.29650194336479724,0.27929465301478956,1.0,0.6396473265073948
"電話服務, 網路服務, 無限資料下載, 電影節目",電視節目,0.2988656195462478,0.38219895287958117,0.21422338568935428,0.7167883211678833,1.8754324567543246,1.0,0.09999725884707109,2.1814109138014794,0.6657634559596064,0.45887850467289726,0.5415810961276755,0.6386453021364531
"電話服務, 網路服務, 電視節目","無限資料下載, 電影節目",0.34205933682373474,0.33856893542757416,0.21422338568935428,0.6262755102040817,1.8497725120976227,1.0,0.0984127201678804,1.7698360226101773,0.6982285921115897,0.45930776426566894,0.434975903290076,0.6295037344834842
"電話服務, 無限資料下載, 電視節目","網路服務, 電影節目",0.29930191972076786,0.39048865619546247,0.21422338568935428,0.7157434402332362,1.8329429776699189,1.0,0.09734938126086945,2.1442296505123735,0.6485379419843611,0.4504587155963303,0.5336320436754313,0.6321733960942717
"電話服務, 電視節目, 電影節目","網路服務, 無限資料下載",0.24738219895287958,0.662303664921466,0.21422338568935428,0.8659611992945326,1.3074987277885828,1.0,0.050381248686530905,2.519392394599063,0.3124838395466219,0.308030112923463,0.603078900236523,0.5947065548514824
"電話服務, 網路服務, 電影節目","無限資料下載, 電視節目",0.34642233856893545,0.33507853403141363,0.21422338568935428,0.6183879093198992,1.845501416876574,1.0,0.09814469632594135,1.7424014652774173,0.7009753670202495,0.4584500466853408,0.4260794541740216,0.6288554129932828
"電話服務, 無限資料下載, 電影節目","網路服務, 電視節目",0.2988656195462478,0.38219895287958117,0.21422338568935428,0.7167883211678833,1.8754324567543246,1.0,0.09999725884707109,2.1814109138014794,0.6657634559596064,0.45887850467289726,0.5415810961276755,0.6386453021364531
"無限資料下載, 網路服務, 電視節目","電話服務, 電影節目",0.33507853403141363,0.34642233856893545,0.21422338568935428,0.6393229166666666,1.845501416876574,1.0,0.09814469632594135,1.8120853573251174,0.6890164696826339,0.4584500466853408,0.4481496161548731,0.6288554129932828
"網路服務, 電視節目, 電影節目","電話服務, 無限資料下載",0.27705061082024435,0.5820244328097731,0.21422338568935428,0.7732283464566929,1.3285152699240932,1.0,0.05297316106710037,1.843156146984681,0.3420433217344918,0.33220568335588635,0.45745236960202523,0.5706471567365923
"無限資料下載, 電視節目, 電影節目","電話服務, 網路服務",0.2412739965095986,0.6732111692844677,0.21422338568935428,0.8878842676311031,1.3188792880171667,1.0,0.051795036381190845,2.9147455384788605,0.3186664152560934,0.3059190031152648,0.6569168777176079,0.6030477721823695
"網路服務, 無限資料下載, 電影節目","電話服務, 電視節目",0.33856893542757416,0.34205933682373474,0.21422338568935428,0.6327319587628867,1.8497725120976227,1.0,0.0984127201678804,1.7914454548237961,0.6945440085120561,0.45930776426566894,0.4417915447510188,0.6295037344834842
"電話服務, 電視節目","網路服務, 無限資料下載, 電影節目",0.34205933682373474,0.33856893542757416,0.21422338568935428,0.6262755102040817,1.8497725120976227,1.0,0.0984127201678804,1.7698360226101773,0.6982285921115897,0.45930776426566894,0.434975903290076,0.6295037344834842
"電話服務, 電影節目","無限資料下載, 網路服務, 電視節目",0.34642233856893545,0.33507853403141363,0.21422338568935428,0.6183879093198992,1.845501416876574,1.0,0.09814469632594135,1.7424014652774173,0.7009753670202495,0.4584500466853408,0.4260794541740216,0.6288554129932828
"無限資料下載, 電視節目","電話服務, 網路服務, 電影節目",0.33507853403141363,0.34642233856893545,0.21422338568935428,0.6393229166666666,1.845501416876574,1.0,0.09814469632594135,1.8120853573251174,0.6890164696826339,0.4584500466853408,0.4481496161548731,0.6288554129932828
"電視節目, 電影節目","電話服務, 網路服務, 無限資料下載",0.27705061082024435,0.5820244328097731,0.21422338568935428,0.7732283464566929,1.3285152699240932,1.0,0.05297316106710037,1.843156146984681,0.3420433217344918,0.33220568335588635,0.45745236960202523,0.5706471567365923
"無限資料下載, 電影節目","電話服務, 網路服務, 電視節目",0.33856893542757416,0.34205933682373474,0.21422338568935428,0.6327319587628867,1.8497725120976227,1.0,0.0984127201678804,1.7914454548237961,0.6945440085120561,0.45930776426566894,0.4417915447510188,0.6295037344834842
"無限資料下載, 網路服務, 電視節目, 電影節目",音樂節目,0.2412739965095986,0.3568935427574171,0.21378708551483422,0.8860759493670887,2.482745814119031,1.0,0.12767795412528288,5.6450455691293415,0.7871354637312084,0.5561861520998865,0.8228535114988923,0.7425489771285321
"無限資料下載, 網路服務, 電視節目, 音樂節目",電影節目,0.2164048865619546,0.39048865619546247,0.21378708551483422,0.9879032258064517,2.529915300054064,1.0,0.12928343216712507,50.386271087842275,0.7717376482887142,0.5438401775804661,0.9801533239430117,0.7676946296630025
"網路服務, 電視節目, 電影節目, 音樂節目",無限資料下載,0.24389179755671903,0.662303664921466,0.21378708551483422,0.8765652951699464,1.3235096551577847,1.0,0.052256654148734955,2.735829729114502,0.3232780244238491,0.30875866414618786,0.634480176394725,0.5996792220250259
"無限資料下載, 電視節目, 電影節目, 音樂節目",網路服務,0.21378708551483422,0.7670157068062827,0.21378708551483422,1.0,1.3037542662116042,1.0,0.04980903301261844,inf,0.29633740288568255,0.2787258248009102,1.0,0.6393629124004551
"網路服務, 無限資料下載, 電影節目, 音樂節目",電視節目,0.299738219895288,0.38219895287958117,0.21378708551483422,0.7132459970887919,1.8661641841638252,1.0,0.09922745173286551,2.1544635501102936,0.6628113675376693,0.456663560111836,0.5358473342708411,0.6363033638411997
"無限資料下載, 網路服務, 電視節目","電影節目, 音樂節目",0.33507853403141363,0.34336823734729494,0.21378708551483422,0.6380208333333334,1.8581242058449812,1.0,0.09873175991155214,1.8140042939470415,0.6945524666559538,0.46009389671361506,0.448733388704319,0.6303191841380771
"網路服務, 電視節目, 電影節目","無限資料下載, 音樂節目",0.27705061082024435,0.3106457242582897,0.21378708551483422,0.7716535433070866,2.4840307882862955,1.0,0.12772249786037787,3.0188963110068,0.8263766580862884,0.5717619603267212,0.6687531147214192,0.7299278952490489
"網路服務, 電視節目, 音樂節目","無限資料下載, 電影節目",0.24738219895287958,0.33856893542757416,0.21378708551483422,0.8641975308641976,2.5525009545628103,1.0,0.13003115777162544,4.870537839124229,0.8081490683229816,0.5744431418522861,0.7946838659239716,0.747820414916635
"無限資料下載, 電視節目, 電影節目","網路服務, 音樂節目",0.2412739965095986,0.3568935427574171,0.21378708551483422,0.8860759493670887,2.482745814119031,1.0,0.12767795412528288,5.6450455691293415,0.7871354637312084,0.5561861520998865,0.8228535114988923,0.7425489771285321
"無限資料下載, 電視節目, 音樂節目","網路服務, 電影節目",0.2164048865619546,0.39048865619546247,0.21378708551483422,0.9879032258064517,2.529915300054064,1.0,0.12928343216712507,50.386271087842275,0.7717376482887142,0.5438401775804661,0.9801533239430117,0.7676946296630025
"電視節目, 電影節目, 音樂節目","網路服務, 無限資料下載",0.24389179755671903,0.662303664921466,0.21378708551483422,0.8765652951699464,1.3235096551577847,1.0,0.052256654148734955,2.735829729114502,0.3232780244238491,0.30875866414618786,0.634480176394725,0.5996792220250259
"網路服務, 無限資料下載, 電影節目","電視節目, 音樂節目",0.33856893542757416,0.24738219895287958,0.21378708551483422,0.6314432989690723,2.552500954562811,1.0,0.13003115777162544,2.042067879764215,0.9195627591405957,0.5744431418522861,0.5103003137606456,0.747820414916635
"網路服務, 無限資料下載, 音樂節目","電視節目, 電影節目",0.3106457242582897,0.27705061082024435,0.21378708551483422,0.6882022471910113,2.484030788286296,1.0,0.12772249786037787,2.3186484914233607,0.8666494445879618,0.5717619603267212,0.5687142731211816,0.7299278952490489
"網路服務, 電影節目, 音樂節目","無限資料下載, 電視節目",0.34336823734729494,0.33507853403141363,0.21378708551483422,0.6226175349428209,1.858124205844981,1.0,0.09873175991155214,1.7619299451760186,0.7033209031120755,0.46009389671361506,0.43244054467778575,0.6303191841380771
"無限資料下載, 電影節目, 音樂節目","網路服務, 電視節目",0.299738219895288,0.38219895287958117,0.21378708551483422,0.7132459970887919,1.8661641841638252,1.0,0.09922745173286551,2.1544635501102936,0.6628113675376693,0.456663560111836,0.5358473342708411,0.6363033638411997
"無限資料下載, 電視節目","網路服務, 電影節目, 音樂節目",0.33507853403141363,0.34336823734729494,0.21378708551483422,0.6380208333333334,1.8581242058449812,1.0,0.09873175991155214,1.8140042939470415,0.6945524666559538,0.46009389671361506,0.448733388704319,0.6303191841380771
"電視節目, 電影節目","網路服務, 無限資料下載, 音樂節目",0.27705061082024435,0.3106457242582897,0.21378708551483422,0.7716535433070866,2.4840307882862955,1.0,0.12772249786037787,3.0188963110068,0.8263766580862884,0.5717619603267212,0.6687531147214192,0.7299278952490489
"電視節目, 音樂節目","網路服務, 無限資料下載, 電影節目",0.24738219895287958,0.33856893542757416,0.21378708551483422,0.8641975308641976,2.5525009545628103,1.0,0.13003115777162544,4.870537839124229,0.8081490683229816,0.5744431418522861,0.7946838659239716,0.747820414916635
"無限資料下載, 電影節目","網路服務, 電視節目, 音樂節目",0.33856893542757416,0.24738219895287958,0.21378708551483422,0.6314432989690723,2.552500954562811,1.0,0.13003115777162544,2.042067879764215,0.9195627591405957,0.5744431418522861,0.5103003137606456,0.747820414916635
"無限資料下載, 音樂節目","網路服務, 電視節目, 電影節目",0.3106457242582897,0.27705061082024435,0.21378708551483422,0.6882022471910113,2.484030788286296,1.0,0.12772249786037787,2.3186484914233607,0.8666494445879618,0.5717619603267212,0.5687142731211816,0.7299278952490489
"電影節目, 音樂節目","無限資料下載, 網路服務, 電視節目",0.34336823734729494,0.33507853403141363,0.21378708551483422,0.6226175349428209,1.858124205844981,1.0,0.09873175991155214,1.7619299451760186,0.7033209031120755,0.46009389671361506,0.43244054467778575,0.6303191841380771
"電話服務, 網路服務, 無限資料下載, 電影節目",音樂節目,0.2988656195462478,0.3568935427574171,0.26221640488656195,0.8773722627737227,2.458358467331751,1.0,0.15555319511831123,5.244380038228209,0.8460924387584684,0.6662971175166297,0.8093196921827495,0.8060455445897954
"電話服務, 網路服務, 無限資料下載, 音樂節目",電影節目,0.27137870855148344,0.39048865619546247,0.26221640488656195,0.9662379421221864,2.474432808205644,1.0,0.15624609766423314,18.053145516496244,0.8178006715354649,0.6561135371179038,0.9446079909406236,0.8188731610052273
"電話服務, 網路服務, 電影節目, 音樂節目",無限資料下載,0.3023560209424084,0.662303664921466,0.26221640488656195,0.8672438672438673,1.3094354042970644,1.0,0.06196490410533337,2.543734350102436,0.3387287603837257,0.3732919254658385,0.6068771882725371,0.6315797728841207
"電話服務, 無限資料下載, 電影節目, 音樂節目",網路服務,0.26221640488656195,0.7670157068062827,0.26221640488656195,1.0,1.3037542662116042,1.0,0.06109230375629324,inf,0.31578947368421056,0.34186575654152446,1.0,0.6709328782707622
"電話服務, 網路服務, 電影節目","無限資料下載, 音樂節目",0.34642233856893545,0.3106457242582897,0.26221640488656195,0.7569269521410579,2.436624402117001,1.0,0.15460178662256457,2.8359963468337717,0.9021057472081468,0.6640883977900551,0.6473902369033573,0.8005140378682818
"電話服務, 網路服務, 音樂節目","無限資料下載, 電影節目",0.3136998254799302,0.33856893542757416,0.26221640488656195,0.8358831710709318,2.4688714279569277,1.0,0.15600738893000618,4.030245215487915,0.8669043858878982,0.6722595078299776,0.7518761399040736,0.8051838535767031
"電話服務, 無限資料下載, 電影節目","網路服務, 音樂節目",0.2988656195462478,0.3568935427574171,0.26221640488656195,0.8773722627737227,2.458358467331751,1.0,0.15555319511831123,5.244380038228209,0.8460924387584684,0.6662971175166297,0.8093196921827495,0.8060455445897954
"電話服務, 無限資料下載, 音樂節目","網路服務, 電影節目",0.27137870855148344,0.39048865619546247,0.26221640488656195,0.9662379421221864,2.474432808205644,1.0,0.15624609766423314,18.053145516496244,0.8178006715354649,0.6561135371179038,0.9446079909406236,0.8188731610052273
"電話服務, 電影節目, 音樂節目","網路服務, 無限資料下載",0.3023560209424084,0.662303664921466,0.26221640488656195,0.8672438672438673,1.3094354042970644,1.0,0.06196490410533337,2.543734350102436,0.3387287603837257,0.3732919254658385,0.6068771882725371,0.6315797728841207
"網路服務, 無限資料下載, 電影節目","電話服務, 音樂節目",0.33856893542757416,0.3136998254799302,0.26221640488656195,0.7744845360824743,2.4688714279569277,1.0,0.15600738893000618,3.043251059586139,0.8994990758586173,0.6722595078299776,0.671404041132251,0.8051838535767031
"網路服務, 無限資料下載, 音樂節目","電話服務, 電影節目",0.3106457242582897,0.34642233856893545,0.26221640488656195,0.8441011235955057,2.436624402117001,1.0,0.15460178662256457,4.1923179724226864,0.855287600834053,0.6640883977900551,0.7614684748203598,0.8005140378682818
"網路服務, 電影節目, 音樂節目","電話服務, 無限資料下載",0.34336823734729494,0.5820244328097731,0.26221640488656195,0.7636594663278272,1.3120745853248725,1.0,0.062367701299611056,1.7685310289177882,0.36222464220761624,0.39539473684210524,0.43455897371960334,0.6070921019795058
"無限資料下載, 電影節目, 音樂節目","電話服務, 網路服務",0.299738219895288,0.6732111692844677,0.26221640488656195,0.8748180494905384,1.299470492179076,1.0,0.06042928739161024,2.6105107755996566,0.3290994759512961,0.3689379987722529,0.616933203514438,0.6321595108113742
"電話服務, 電影節目","網路服務, 無限資料下載, 音樂節目",0.34642233856893545,0.3106457242582897,0.26221640488656195,0.7569269521410579,2.436624402117001,1.0,0.15460178662256457,2.8359963468337717,0.9021057472081468,0.6640883977900551,0.6473902369033573,0.8005140378682818
"電話服務, 音樂節目","網路服務, 無限資料下載, 電影節目",0.3136998254799302,0.33856893542757416,0.26221640488656195,0.8358831710709318,2.4688714279569277,1.0,0.15600738893000618,4.030245215487915,0.8669043858878982,0.6722595078299776,0.7518761399040736,0.8051838535767031
"網路服務, 電影節目","電話服務, 無限資料下載, 音樂節目",0.39048865619546247,0.27137870855148344,0.26221640488656195,0.6715083798882682,2.474432808205644,1.0,0.15624609766423314,2.218081822606879,0.977614260174822,0.6561135371179038,0.5491600040143177,0.8188731610052273
"網路服務, 音樂節目","電話服務, 無限資料下載, 電影節目",0.3568935427574171,0.2988656195462478,0.26221640488656195,0.734718826405868,2.4583584673317516,1.0,0.15555319511831123,2.642985821249629,0.9224359220385745,0.6662971175166297,0.6216400436355006,0.8060455445897954
"無限資料下載, 電影節目","電話服務, 網路服務, 音樂節目",0.33856893542757416,0.3136998254799302,0.26221640488656195,0.7744845360824743,2.4688714279569277,1.0,0.15600738893000618,3.043251059586139,0.8994990758586173,0.6722595078299776,0.671404041132251,0.8051838535767031
"無限資料下載, 音樂節目","電話服務, 網路服務, 電影節目",0.3106457242582897,0.34642233856893545,0.26221640488656195,0.8441011235955057,2.436624402117001,1.0,0.15460178662256457,4.1923179724226864,0.855287600834053,0.6640883977900551,0.7614684748203598,0.8005140378682818
"電影節目, 音樂節目","電話服務, 網路服務, 無限資料下載",0.34336823734729494,0.5820244328097731,0.26221640488656195,0.7636594663278272,1.3120745853248725,1.0,0.062367701299611056,1.7685310289177882,0.36222464220761624,0.39539473684210524,0.43455897371960334,0.6070921019795058
電影節目,"電話服務, 網路服務, 無限資料下載, 音樂節目",0.39048865619546247,0.27137870855148344,0.26221640488656195,0.6715083798882682,2.474432808205644,1.0,0.15624609766423314,2.218081822606879,0.977614260174822,0.6561135371179038,0.5491600040143177,0.8188731610052273
音樂節目,"電話服務, 網路服務, 無限資料下載, 電影節目",0.3568935427574171,0.2988656195462478,0.26221640488656195,0.734718826405868,2.4583584673317516,1.0,0.15555319511831123,2.642985821249629,0.9224359220385745,0.6662971175166297,0.6216400436355006,0.8060455445897954
"電話服務, 網路服務, 電視節目, 電影節目",音樂節目,0.24738219895287958,0.3568935427574171,0.21509598603839442,0.8694885361552028,2.436268612307732,1.0,0.12680687663898105,4.927585962926277,0.7833142252403211,0.5526905829596414,0.7970608716877375,0.736089011353885
"電話服務, 網路服務, 電視節目, 音樂節目",電影節目,0.21858638743455497,0.39048865619546247,0.21509598603839442,0.9840319361277445,2.520001338105911,1.0,0.12974048134645433,38.17064790575922,0.7719021068833009,0.5459579180509414,0.973801859416457,0.76743496247728
"電話服務, 電視節目, 電影節目, 音樂節目",網路服務,0.21509598603839442,0.7670157068062827,0.21509598603839442,1.0,1.3037542662116042,1.0,0.050113986275961,inf,0.29683157309616454,0.2804323094425483,1.0,0.6402161547212741
"電話服務, 網路服務, 電影節目, 音樂節目",電視節目,0.3023560209424084,0.38219895287958117,0.21509598603839442,0.7113997113997114,1.8613334914704776,1.0,0.09953583143736922,2.140680628272251,0.6633050321765503,0.45817843866171,0.5328588548927531,0.6370925497637826
"電話服務, 網路服務, 電視節目","電影節目, 音樂節目",0.34205933682373474,0.34336823734729494,0.21509598603839442,0.6288265306122449,1.8313474055441745,1.0,0.09764367448504396,1.7690697660471506,0.6899618532128848,0.4573283858998145,0.43473116821479424,0.6276280048232762
"電話服務, 電視節目, 電影節目","網路服務, 音樂節目",0.24738219895287958,0.3568935427574171,0.21509598603839442,0.8694885361552028,2.436268612307732,1.0,0.12680687663898105,4.927585962926277,0.7833142252403211,0.5526905829596414,0.7970608716877375,0.736089011353885
"電話服務, 電視節目, 音樂節目","網路服務, 電影節目",0.21858638743455497,0.39048865619546247,0.21509598603839442,0.9840319361277445,2.520001338105911,1.0,0.12974048134645433,38.17064790575922,0.7719021068833009,0.5459579180509414,0.973801859416457,0.76743496247728
"電話服務, 網路服務, 電影節目","電視節目, 音樂節目",0.34642233856893545,0.24738219895287958,0.21509598603839442,0.6209068010075567,2.509908973385044,1.0,0.1293972661568122,1.9853107442904108,0.9204402353916107,0.5679723502304147,0.4963005147300405,0.7451976685813797
"電話服務, 網路服務, 音樂節目","電視節目, 電影節目",0.3136998254799302,0.27705061082024435,0.21509598603839442,0.6856745479833102,2.4749071873665303,1.0,0.1281852577749757,2.300002702744444,0.8683437160294987,0.5725900116144018,0.5652179022195214,0.7310262503696079
"電話服務, 電影節目, 音樂節目","網路服務, 電視節目",0.3023560209424084,0.38219895287958117,0.21509598603839442,0.7113997113997114,1.8613334914704776,1.0,0.09953583143736922,2.140680628272251,0.6633050321765503,0.45817843866171,0.5328588548927531,0.6370925497637826
"網路服務, 電視節目, 電影節目","電話服務, 音樂節目",0.27705061082024435,0.3136998254799302,0.21509598603839442,0.7763779527559055,2.4749071873665303,1.0,0.1281852577749757,3.0690183860580587,0.8243238776791803,0.5725900116144018,0.6741629165394376,0.7310262503696079
"網路服務, 電視節目, 音樂節目","電話服務, 電影節目",0.24738219895287958,0.34642233856893545,0.21509598603839442,0.8694885361552028,2.509908973385044,1.0,0.1293972661568122,5.007818027451536,0.7993156362994972,0.5679723502304147,0.8003122328890019,0.7451976685813797
"電視節目, 電影節目, 音樂節目","電話服務, 網路服務",0.24389179755671903,0.6732111692844677,0.21509598603839442,0.8819320214669052,1.3100377143241393,1.0,0.05090530382634492,2.7678023692421605,0.3130017591930419,0.30640149160969543,0.6387025276397152,0.6007197372402575
"網路服務, 電影節目, 音樂節目","電話服務, 電視節目",0.34336823734729494,0.34205933682373474,0.21509598603839442,0.6264294790343075,1.8313474055441743,1.0,0.09764367448504396,1.7612221153731995,0.6913371924551698,0.4573283858998145,0.4322124442616928,0.6276280048232762
"電話服務, 電視節目","網路服務, 電影節目, 音樂節目",0.34205933682373474,0.34336823734729494,0.21509598603839442,0.6288265306122449,1.8313474055441745,1.0,0.09764367448504396,1.7690697660471506,0.6899618532128848,0.4573283858998145,0.43473116821479424,0.6276280048232762
"電話服務, 電影節目","網路服務, 電視節目, 音樂節目",0.34642233856893545,0.24738219895287958,0.21509598603839442,0.6209068010075567,2.509908973385044,1.0,0.1293972661568122,1.9853107442904108,0.9204402353916107,0.5679723502304147,0.4963005147300405,0.7451976685813797
"電話服務, 音樂節目","網路服務, 電視節目, 電影節目",0.3136998254799302,0.27705061082024435,0.21509598603839442,0.6856745479833102,2.4749071873665303,1.0,0.1281852577749757,2.300002702744444,0.8683437160294987,0.5725900116144018,0.5652179022195214,0.7310262503696079
"電視節目, 電影節目","電話服務, 網路服務, 音樂節目",0.27705061082024435,0.3136998254799302,0.21509598603839442,0.7763779527559055,2.4749071873665303,1.0,0.1281852577749757,3.0690183860580587,0.8243238776791803,0.5725900116144018,0.6741629165394376,0.7310262503696079
"電視節目, 音樂節目","電話服務, 網路服務, 電影節目",0.24738219895287958,0.34642233856893545,0.21509598603839442,0.8694885361552028,2.509908973385044,1.0,0.1293972661568122,5.007818027451536,0.7993156362994972,0.5679723502304147,0.8003122328890019,0.7451976685813797
"網路服務, 音樂節目","電話服務, 電視節目, 電影節目",0.3568935427574171,0.24738219895287958,0.21509598603839442,0.6026894865525673,2.436268612307732,1.0,0.12680687663898105,1.8942811115585985,0.9167008402574993,0.5526905829596414,0.4720952482194111,0.736089011353885
"電影節目, 音樂節目","電話服務, 網路服務, 電視節目",0.34336823734729494,0.34205933682373474,0.21509598603839442,0.6264294790343075,1.8313474055441743,1.0,0.09764367448504396,1.7612221153731995,0.6913371924551698,0.4573283858998145,0.4322124442616928,0.6276280048232762
音樂節目,"電話服務, 網路服務, 電視節目, 電影節目",0.3568935427574171,0.24738219895287958,0.21509598603839442,0.6026894865525673,2.436268612307732,1.0,0.12680687663898105,1.8942811115585985,0.9167008402574993,0.5526905829596414,0.4720952482194111,0.736089011353885
